y0,y1,y2,y3,y4,y5,y6
0.743879,0.142094,0.382836,0.178716,0.978292,0.401027,0.597207
0.231721,0.703885,0.961775,0.95852,0.487133,0.379367,0.203646
0.875924,0.438869,0.417202,0.850093,0.553852,0.892264,0.848488
0.439378,0.150142,0.487166,0.050647,0.010383,0.03574,0.991158
0.646193,0.141183,0.564711,0.160487,0.610218,0.572199,0.358144
0.870839,0.013854,0.077224,0.052539,0.198014,0.540516,0.541916
0.793523,0.656927,0.354934,0.532104,0.742449,0.523862,0.433812
0.19711,0.54296,0.249757,0.416202,0.697857,0.618329,0.750834
0.337334,0.069796,0.628621,0.091034,0.15575,0.977646,0.648381
0.676106,0.608317,0.370557,0.830929,0.97827,0.856659,0.579125
0.187044,0.014216,0.313369,0.73258,0.79944,0.209409,0.78838
0.716338,0.490915,0.232402,0.027637,0.347743,0.496936,0.856634
0.512892,0.047048,0.707866,0.637338,0.873942,0.518354,0.251774
0.209797,0.304253,0.136886,0.122794,0.089657,0.531555,0.71953
0.720209,0.044643,0.379434,0.959299,0.439238,0.229202,0.167637
0.577421,0.416494,0.037293,0.262331,0.659409,0.758927,0.080612
0.620952,0.30639,0.904953,0.73099,0.309619,0.180392,0.532773
0.169729,0.404742,0.446427,0.917632,0.013647,0.77493,0.217209
0.754899,0.349802,0.177448,0.39337,0.269036,0.214336,0.510198
0.420726,0.412851,0.721043,0.704913,0.602995,0.49281,0.35571
0.469549,0.967834,0.519737,0.348049,0.737835,0.373716,0.902533
0.417735,0.575962,0.88109,0.36897,0.149378,0.663187,0.248389
0.614381,0.297676,0.966539,0.573954,0.542076,0.503792,0.629252
0.993354,0.489104,0.02908,0.405156,0.953154,0.095682,0.53761
0.864056,0.61877,0.293217,0.309965,0.723031,0.278645,0.88342
0.989735,0.685193,0.19264,0.007297,0.664231,0.020351,0.073714
0.710167,0.492326,0.172263,0.68081,0.433488,0.799679,0.581837
0.779997,0.430056,0.202352,0.340513,0.732789,0.821307,0.463285
0.407174,0.4745,0.482174,0.162237,0.417671,0.460329,0.231511
0.112847,0.232165,0.703947,0.942331,0.96291,0.473302,0.709691
0.402586,0.627603,0.003055,0.158746,0.16968,0.962873,0.974541
0.117404,0.360663,0.67434,0.957131,0.154833,0.490181,0.58418
0.353831,0.113169,0.680727,0.133988,0.615913,0.330533,0.840321
0.376383,0.555373,0.509864,0.959249,0.881819,0.760652,0.052471
0.981312,0.015432,0.721942,0.897777,0.387967,0.779058,0.65556
0.655344,0.018954,0.857917,0.769759,0.078274,0.644827,0.34431
0.230437,0.938128,0.995136,0.563943,0.026185,0.576236,0.989068
0.737594,0.638474,0.636382,0.907288,0.843882,0.484591,0.606205
0.517077,0.921147,0.513065,0.093397,0.992302,0.169245,0.826837
0.815558,0.617597,0.916992,0.723713,0.244839,0.586645,0.38548
0.810133,0.815515,0.184024,0.101122,0.003511,0.799857,0.835409
0.644711,0.339663,0.58978,0.51421,0.43474,0.563042,0.284911
0.13176,0.030129,0.398191,0.19356,0.793944,0.084434,0.732694
0.454827,0.990224,0.37336,0.477166,0.629958,0.379971,0.185339
0.736106,0.147451,0.951783,0.427467,0.120069,0.565045,0.877814
0.781342,0.762583,0.419883,0.245201,0.177587,0.588732,0.067495
0.825774,0.359822,0.498796,0.363537,0.534077,0.459458,0.889743
0.953634,0.584182,0.880741,0.111615,0.937182,0.071396,0.702931
0.807848,0.81716,0.215104,0.700095,0.905665,0.050866,0.087458
0.498809,0.654983,0.01802,0.368665,0.178965,0.790947,0.583685
0.70596,0.916832,0.160596,0.423452,0.010163,0.968807,0.172616
0.751083,0.111203,0.753133,0.102359,0.523488,0.946432,0.845039
0.029479,0.517496,0.866043,0.176133,0.613742,0.054576,0.709608
0.969759,0.538075,0.718405,0.816361,0.208266,0.697668,0.183158
0.143646,0.797181,0.995676,0.201235,0.17732,0.494636,0.953139
0.754605,0.220679,0.530396,0.819623,0.529088,0.949355,0.601074
0.787604,0.056269,0.891561,0.871076,0.109112,0.189085,0.782306
0.390273,0.56862,0.996397,0.895878,0.895193,0.800585,0.498729
0.861853,0.806055,0.782183,0.743775,0.834983,0.931947,0.641141
0.568002,0.106431,0.989496,0.279875,0.705278,0.923504,0.218003
0.396424,0.117374,0.091203,0.815163,0.012876,0.162471,0.084993
0.425295,0.620566,0.513094,0.165483,0.098166,0.40731,0.511947
0.581588,0.205914,0.746749,0.942037,0.96629,0.576684,0.274994
0.185226,0.326161,0.105676,0.337455,0.235456,0.020841,0.627101
0.895587,0.468611,0.617578,0.088347,0.483638,0.099502,0.579531
0.102615,0.547508,0.657944,0.998447,0.502792,0.45355,0.237044
0.05373,0.167768,0.999898,0.002212,0.118128,0.756294,0.482711
0.724224,0.890528,0.804886,0.991054,0.291877,0.216267,0.869617
0.217405,0.869547,0.764857,0.054288,0.626853,0.908392,0.649714
0.31934,0.836744,0.474018,0.670101,0.916354,0.30918,0.548416
0.902432,0.003548,0.958993,0.804438,0.191497,0.952627,0.16155
0.161682,0.618013,0.70124,0.099737,0.321303,0.819212,0.042901
0.674239,0.29342,0.392396,0.390138,0.244543,0.72103,0.391554
0.414925,0.294102,0.212956,0.95494,0.486822,0.153857,0.102648
0.235547,0.159454,0.493471,0.32666,0.724843,0.527109,0.79658
0.636239,0.456267,0.597286,0.314895,0.543028,0.507643,0.113355
0.129566,0.241728,0.781111,0.593735,0.114763,0.856465,0.753736
0.50664,0.922488,0.256106,0.868642,0.77706,0.135385,0.142084
0.068966,0.775932,0.14538,0.828639,0.407913,0.985215,0.140546
0.280751,0.359507,0.068114,0.81936,0.474986,0.758116,0.650555
0.126216,0.802957,0.056017,0.553259,0.5791,0.211978,0.158008
0.88927,0.491989,0.860993,0.369165,0.530951,0.162318,0.03175
0.853733,0.035231,0.920119,0.865056,0.716887,0.651294,0.252595
0.60999,0.732136,0.339282,0.880869,0.927722,0.58581,0.734234
0.003303,0.963842,0.870667,0.397575,0.140309,0.664156,0.749412
0.295558,0.777123,0.43414,0.415322,0.907315,0.737289,0.557129
0.479188,0.638108,0.994724,0.724434,0.749402,0.136676,0.579307
0.136848,0.943234,0.753056,0.339263,0.075724,0.42653,0.185531
0.443786,0.420733,0.493915,0.464585,0.898132,0.530017,0.373908
0.382673,0.386169,0.204471,0.035302,0.451847,0.647254,0.164703
0.664136,0.67812,0.445978,0.778513,0.176215,0.937146,0.514353
0.522279,0.081223,0.369126,0.620998,0.961431,0.166729,0.250385
0.813377,0.454774,0.476255,0.948248,0.730117,0.721569,0.895234
0.22917,0.670657,0.776888,0.106793,0.640623,0.862737,0.537405
0.996165,0.915401,0.459442,0.34065,0.189135,0.199914,0.056378
0.06024,0.623738,0.626856,0.969497,0.397527,0.70316,0.013002
0.83232,0.873803,0.303944,0.467725,0.130068,0.291725,0.305419
0.497664,0.412261,0.50885,0.620404,0.300088,0.48989,0.846747
0.448609,0.009733,0.287257,0.493711,0.918939,0.981909,0.511659
0.095064,0.51355,0.102537,0.847511,0.727364,0.185676,0.154307
0.724682,0.328517,0.336843,0.670305,0.485469,0.131931,0.512706
0.101851,0.338595,0.612389,0.215405,0.407438,0.694907,0.889057
0.871713,0.111815,0.353662,0.658728,0.568796,0.970738,0.24314
0.493477,0.81071,0.80129,0.65648,0.081046,0.712905,0.699824
0.496408,0.423704,0.209613,0.960036,0.216305,0.371136,0.434783
0.797584,0.909294,0.901127,0.42275,0.899052,0.784176,0.419496
0.98216,0.273987,0.760013,0.011227,0.39322,0.659752,0.696168
0.459134,0.748578,0.65842,0.693682,0.628301,0.934239,0.915836
0.400754,0.202698,0.135668,0.518925,0.560782,0.718875,0.802774
0.73175,0.754448,0.701566,0.202149,0.682859,0.618343,0.053019
0.972577,0.836613,0.47477,0.786862,0.894892,0.55092,0.802825
0.102641,0.608732,0.117541,0.890116,0.365452,0.802196,0.689546
0.817151,0.656636,0.748627,0.221873,0.062213,0.14654,0.884277
0.325062,0.69353,0.128884,0.656791,0.262242,0.961296,0.525237
0.319681,0.006505,0.329097,0.95389,0.071403,0.093965,0.132785
0.614764,0.041163,0.333706,0.732025,0.90531,0.244369,0.729209
0.30857,0.647559,0.095613,0.232796,0.556499,0.505006,0.58667
0.049495,0.459697,0.850123,0.510499,0.280674,0.902129,0.585611
0.1719,0.958129,0.79448,0.353834,0.466184,0.985281,0.212176
0.665723,0.527875,0.088123,0.341544,0.161992,0.244436,0.044265
0.40476,0.560386,0.48146,0.422039,0.683273,0.565335,0.632979
0.924008,0.889392,0.460453,0.200973,0.667834,0.904636,0.415153
0.455961,0.673335,0.774629,0.585937,0.065949,0.65453,0.362537
0.94708,0.201003,0.065056,0.590581,0.878828,0.136108,0.916603
0.055353,0.713448,0.362349,0.923759,0.651785,0.55909,0.646869
0.853185,0.148806,0.749531,0.547331,0.987188,0.715425,0.680821
0.504717,0.496408,0.245171,0.335317,0.949738,0.054524,0.357587
0.034819,0.704862,0.534457,0.874913,0.571662,0.078127,0.181899
0.957551,0.510306,0.631268,0.555934,0.1114,0.259178,0.588016
0.594653,0.372368,0.491517,0.230874,0.298173,0.736612,0.440997
0.644207,0.834856,0.791105,0.515834,0.88563,0.758932,0.237933
0.770204,0.048169,0.902844,0.759854,0.140636,0.896442,0.903349
0.567926,0.597307,0.594404,0.736667,0.210046,0.071593,0.867295
0.32772,0.929581,0.305988,0.175406,0.339201,0.864677,0.968848
0.609706,0.950853,0.185013,0.019293,0.371668,0.494057,0.204429
0.017611,0.519905,0.582235,0.050136,0.403762,0.703539,0.815086
0.079882,0.498871,0.036134,0.83419,0.991405,0.530436,0.725814
0.805439,0.057239,0.976226,0.732405,0.681298,0.909498,0.165937
0.060745,0.66131,0.605214,0.688125,0.607287,0.877226,0.865249
0.911014,0.208422,0.82461,0.24308,0.553618,0.619299,0.538645
0.591397,0.497653,0.255842,0.963575,0.28887,0.829094,0.512807
0.243667,0.816235,0.401175,0.449663,0.05182,0.202499,0.090291
0.016895,0.564444,0.9139,0.868944,0.458835,0.026157,0.063222
0.513431,0.163828,0.705859,0.208243,0.703515,0.391292,0.877256
0.857404,0.799241,0.950114,0.060266,0.264725,0.529317,0.857043
0.546905,0.944176,0.375021,0.220349,0.577652,0.045779,0.413484
0.762652,0.229843,0.65646,0.120927,0.80682,0.571996,0.996858
0.138349,0.920124,0.272224,0.31499,0.820297,0.639607,0.171743
0.670303,0.214761,0.998244,0.03449,0.297795,0.854313,0.973564
0.109415,0.947972,0.742562,0.832539,0.607124,0.518057,0.643738
0.552475,0.840858,0.618986,0.941972,0.339122,0.285392,0.256933
0.720498,0.367465,0.239389,0.185645,0.116156,0.399412,0.688626
0.350222,0.711027,0.738637,0.673753,0.917754,0.931361,0.830593
0.80384,0.905852,0.963635,0.510011,0.743879,0.445062,0.445216
0.810993,0.576972,0.548695,0.815512,0.610648,0.610993,0.903825
0.971698,0.570443,0.769162,0.606835,0.175227,0.181155,0.912253
0.779565,0.502592,0.112165,0.353231,0.671677,0.757014,0.446462
0.957152,0.31913,0.213984,0.799075,0.838875,0.792775,0.752191
0.198933,0.220503,0.555653,0.136968,0.269596,0.907392,0.124892
0.990609,0.732068,0.35539,0.826238,0.73612,0.465246,0.929864
0.898542,0.678732,0.555844,0.775234,0.162327,0.38849,0.161429
0.512632,0.610461,0.114872,0.133432,0.13263,0.977306,0.031264
0.358548,0.953727,0.223545,0.818023,0.591079,0.304997,0.464547
0.153711,0.704005,0.43873,0.374133,0.607922,0.22522,0.781049
0.66493,0.142263,0.182452,0.047077,0.28711,0.377693,0.792122
0.879996,0.376656,0.683715,0.048997,0.912044,0.80334,0.839813
0.529945,0.086338,0.799394,0.529596,0.33186,0.070391,0.47155
0.585357,0.06697,0.638149,0.692392,0.340045,0.744783,0.012964
0.100646,0.884188,0.480609,0.112531,0.676202,0.849095,0.461464
0.225976,0.676663,0.786869,0.897595,0.972391,0.560461,0.290549
0.764589,0.868097,0.425727,0.824012,0.143266,0.135238,0.531459
0.706288,0.248911,0.893578,0.227671,0.249093,0.827467,0.647718
0.037788,0.30517,0.923524,0.128486,0.118964,0.861299,0.952233
0.467166,0.737109,0.489249,0.494595,0.919453,0.010726,0.87271
0.846985,0.574033,0.243632,0.974918,0.132678,0.435474,0.153018
0.49524,0.506125,0.520585,0.18362,0.953784,0.391388,0.032384
0.167743,0.087065,0.575474,0.197703,0.845863,0.63872,0.792046
0.307906,0.156987,0.062002,0.953541,0.67825,0.429114,0.39217
0.288465,0.415389,0.242784,0.449638,0.101854,0.352697,0.784303
0.985227,0.549365,0.876274,0.565139,0.513752,0.143275,0.177214
0.618561,0.720218,0.807541,0.878842,0.038129,0.257606,0.744326
0.651886,0.208882,0.302152,0.98547,0.839802,0.172488,0.523067
0.904299,0.62083,0.244445,0.222142,0.77275,0.163855,0.547396
0.354976,0.687934,0.372722,0.655573,0.691036,0.837144,0.872366
0.258964,0.571236,0.722606,0.702188,0.71898,0.51948,0.03662
0.070052,0.121533,0.991556,0.360396,0.960382,0.667377,0.255896
0.056046,0.310874,0.645049,0.882992,0.624183,0.491523,0.78643
0.366059,0.51101,0.904894,0.044151,0.717471,0.656301,0.561942
0.086835,0.187755,0.972844,0.430648,0.18255,0.131831,0.78099
0.406928,0.429349,0.065152,0.098814,0.48388,0.168457,0.811604
0.438857,0.253849,0.538703,0.350094,0.169302,0.211891,0.384781
0.774795,0.343919,0.775858,0.499391,0.72748,0.041856,0.89178
0.375702,0.512598,0.218873,0.522977,0.473825,0.476185,0.767754
0.016585,0.492402,0.450257,0.981114,0.661833,0.823382,0.887719
0.459905,0.517988,0.74266,0.747117,0.741262,0.597031,0.157894
0.637497,0.542306,0.404175,0.027846,0.67194,0.975701,0.41994
0.13859,0.02586,0.895393,0.284308,0.267005,0.004686,0.762646
0.736931,0.754165,0.337668,0.902324,0.098372,0.512275,0.933396
0.791321,0.563395,0.305242,0.267716,0.735967,0.63738,0.620753
0.734086,0.07379,0.561291,0.270166,0.926391,0.305028,0.5489
0.964717,0.241215,0.941211,0.848839,0.931353,0.668195,0.018904
0.131283,0.904941,0.243182,0.903402,0.071215,0.682248,0.07352
0.141997,0.596531,0.815405,0.997338,0.403265,0.593522,0.951565
0.850824,0.507055,0.570464,0.23358,0.642197,0.995705,0.946242
0.034134,0.124906,0.336831,0.633549,0.336938,0.160246,0.632851
0.22892,0.58633,0.681929,0.426092,0.28547,0.855663,0.983275
0.090947,0.924359,0.951177,0.932824,0.579863,0.348911,0.177401
0.474656,0.971795,0.139182,0.287937,0.546884,0.751764,0.625993
0.180221,0.542656,0.50237,0.119859,0.987336,0.628781,0.804301
0.508818,0.708597,0.841191,0.215335,0.151598,0.570322,0.694551
0.744974,0.814425,0.272048,0.651197,0.241649,0.627685,0.288248
0.055901,0.373538,0.678941,0.54269,0.479598,0.049437,0.653965
0.494255,0.20348,0.237228,0.076664,0.494684,0.454094,0.297826
0.037039,0.240008,0.219233,0.801749,0.918115,0.866585,0.387885
0.802088,0.559088,0.496234,0.728379,0.142922,0.394648,0.584885
0.81872,0.703311,0.463607,0.975708,0.025241,0.946416,0.812811
0.816408,0.82399,0.513152,0.16365,0.889248,0.03969,0.314365
0.268948,0.973582,0.076348,0.525932,0.036363,0.289977,0.225787
0.731922,0.540421,0.918235,0.055206,0.71727,0.593271,0.840575
0.190823,0.507888,0.719618,0.030218,0.797699,0.368549,0.77427
0.073865,0.730993,0.516698,0.585878,0.744232,0.611795,0.043582
0.77713,0.420717,0.176629,0.968898,0.535195,0.593214,0.471087
0.071654,0.280728,0.065341,0.465823,0.935784,0.119878,0.501553
0.899921,0.030444,0.175874,0.886894,0.231642,0.978617,0.302051
0.21669,0.942088,0.310164,0.048103,0.466834,0.21777,0.668637
0.988824,0.586297,0.799559,0.63668,0.686669,0.299642,0.79883
0.795551,0.98927,0.954791,0.130125,0.807572,0.848993,0.555758
0.562382,0.601315,0.30678,0.174925,0.867756,0.467333,0.577497
0.631557,0.024038,0.174629,0.269775,0.758789,0.286706,0.874631
0.544793,0.261191,0.972463,0.430644,0.577192,0.722698,0.688764
0.39136,0.861027,0.232035,0.432855,0.823664,0.637822,0.755463
0.393048,0.368523,0.954217,0.881392,0.608121,0.89525,0.951643
0.146052,0.01182,0.75654,0.939591,0.328864,0.127263,0.177121
0.237922,0.655162,0.009753,0.880272,0.52099,0.426316,0.263235
0.879608,0.271894,0.032799,0.27274,0.988422,0.304267,0.293966
0.872103,0.318637,0.847228,0.071489,0.573888,0.534781,0.170969
0.501907,0.858745,0.268246,0.062654,0.413219,0.111773,0.091837
0.897754,0.645635,0.899238,0.25277,0.317903,0.544675,0.184896
0.53769,0.675868,0.709081,0.427727,0.636186,0.337402,0.865196
0.514386,0.524075,0.255744,0.11255,0.685453,0.893651,0.553429
0.867756,0.000557,0.908804,0.643657,0.479819,0.09529,0.774503
0.61184,0.193846,0.136763,0.56902,0.354647,0.199329,0.563129
0.813126,0.240869,0.970236,0.066167,0.504154,0.148751,0.731404
0.761137,0.719553,0.819065,0.507276,0.317584,0.916436,0.056275
0.695852,0.744422,0.544791,0.992178,0.360981,0.872474,0.273325
0.459012,0.715506,0.258139,0.680301,0.621908,0.718566,0.643697
0.158519,0.930694,0.445456,0.65254,0.605197,0.086656,0.634331
0.384002,0.329432,0.562816,0.66896,0.436323,0.699357,0.650413
0.588889,0.212186,0.076574,0.903076,0.080987,0.685081,0.532293
0.177882,0.812413,0.336558,0.508629,0.376962,0.618858,0.266845
0.202871,0.169294,0.308328,0.16815,0.964039,0.076885,0.477979
0.824697,0.66057,0.090362,0.146799,0.758596,0.733537,0.500985
0.264069,0.686312,0.947872,0.185504,0.44133,0.20424,0.375717
0.656802,0.295875,0.483589,0.300985,0.178193,0.275042,0.882685
0.44791,0.039297,0.450509,0.070862,0.452105,0.508215,0.516854
0.982405,0.341526,0.072155,0.607079,0.839962,0.453613,0.655666
0.20109,0.649848,0.629589,0.118457,0.508737,0.536432,0.847991
0.079552,0.358151,0.846619,0.385442,0.682339,0.484103,0.738792
0.170867,0.141195,0.017172,0.003076,0.327364,0.054045,0.865274
0.247083,0.646902,0.08847,0.084604,0.513336,0.477781,0.259697
0.033687,0.693361,0.590069,0.925127,0.714871,0.53229,0.423795
0.166852,0.727523,0.019936,0.241719,0.433926,0.723772,0.670287
0.488293,0.894769,0.01741,0.778761,0.589323,0.842432,0.738988
0.802407,0.943013,0.287247,0.652236,0.149913,0.677154,0.543812
0.727516,0.18808,0.308201,0.829314,0.689413,0.195515,0.265532
0.737471,0.720628,0.469584,0.968811,0.958686,0.774013,0.506518
0.781939,0.447971,0.37861,0.307445,0.007113,0.084759,0.720998
0.931986,0.546312,0.178621,0.980327,0.238783,0.624039,0.183709
0.964842,0.888064,0.615796,0.589474,0.710408,0.988761,0.115035
0.55875,0.344182,0.055127,0.281393,0.193365,0.766966,0.116147
0.0471,0.399526,0.633533,0.017694,0.073355,0.127996,0.459254
0.308426,0.318781,0.38348,0.68593,0.877946,0.133553,0.240662
0.499657,0.981757,0.927206,0.649412,0.38985,0.919798,0.86358
0.172123,0.389272,0.341595,0.881079,0.034891,0.206487,0.938568
0.177306,0.887613,0.198288,0.103188,0.362571,0.041425,0.75126
0.181159,0.137953,0.813549,0.625982,0.395532,0.256983,0.943275
0.416471,0.010153,0.130788,0.637576,0.569522,0.77248,0.226094
0.12091,0.593756,0.591063,0.877576,0.57404,0.549157,0.895789
0.377941,0.490572,0.885476,0.797768,0.510421,0.069309,0.129518
0.355554,0.113904,0.160139,0.638098,0.885377,0.191974,0.989848
0.233939,0.703232,0.681992,0.908128,0.015614,0.552778,0.792194
0.349192,0.758622,0.276129,0.901932,0.10846,0.725366,0.663783
0.596191,0.806383,0.307239,0.394627,0.367892,0.413546,0.300777
0.411614,0.013808,0.641457,0.475,0.518872,0.183074,0.830245
0.661774,0.015905,0.976703,0.527872,0.702983,0.327218,0.413249
0.82834,0.161111,0.167204,0.603887,0.7515,0.203258,0.643062
0.682706,0.968548,0.699986,0.666516,0.555852,0.938197,0.848174
0.782313,0.319327,0.261821,0.520467,0.552834,0.776468,0.200513
0.479123,0.502434,0.606608,0.030357,0.194148,0.472934,0.123806
0.688937,0.394065,0.603983,0.499932,0.072185,0.202874,0.025807
0.588339,0.404962,0.353964,0.261546,0.455656,0.993785,0.216702
0.697753,0.935045,0.253879,0.886943,0.461343,0.297806,0.169488
0.237244,0.308771,0.089172,0.785927,0.146011,0.980861,0.969276
0.76893,0.435237,0.715836,0.711976,0.527969,0.191082,0.849621
0.308589,0.37236,0.335371,0.696509,0.323732,0.276262,0.225401
0.288955,0.116481,0.171065,0.434866,0.356265,0.217614,0.047315
0.825244,0.562015,0.773398,0.717154,0.10404,0.76164,0.146438
0.361827,0.91258,0.643089,0.632995,0.273304,0.377625,0.790523
0.075002,0.531324,0.378246,0.991436,0.398596,0.35216,6e-06
0.424987,0.320453,0.82891,0.049795,0.810242,0.274731,0.679754
0.339725,0.208128,0.340666,0.072629,0.484944,0.484456,0.269551
0.085822,0.193031,0.446242,0.864457,0.01182,0.044736,0.653726
0.113658,0.291826,0.813431,0.875984,0.883684,0.300297,0.412348
0.238641,0.489782,0.403504,0.772875,0.91699,0.661907,0.460719
0.65791,0.657139,0.905598,0.630119,0.102741,0.956343,0.684067
0.219155,0.309042,0.338644,0.230106,0.104544,0.954369,0.09427
0.158131,0.338931,0.497614,0.939137,0.605752,0.547911,0.657853
0.645642,0.095141,0.017045,0.50776,0.170942,0.658396,0.374289
0.774773,0.497695,0.287918,0.377457,0.678624,0.360335,0.159176
0.364561,0.385182,0.431999,0.94731,0.51526,0.759987,0.587196
0.520815,0.193858,0.707491,0.077661,0.253489,0.079287,0.414578
0.4448,0.558896,0.80306,0.284159,0.11023,0.70924,0.265
0.578092,0.206932,0.560474,0.300181,0.513466,0.921537,0.756912
0.204864,0.805467,0.764308,0.312096,0.593281,0.643826,0.732846
0.428561,0.664207,0.248142,0.205782,0.610831,0.473787,0.100873
0.046716,0.136649,0.013903,0.428929,0.957375,0.431075,0.278205
0.844065,0.826382,0.970865,0.474659,0.483982,0.366473,0.30283
0.94994,0.762273,0.409419,0.26523,0.717305,0.989791,0.028262
0.299744,0.297801,0.608034,0.428938,0.272137,0.583181,0.077624
0.615432,0.011218,0.489794,0.877974,0.985156,0.449572,0.42719
0.634409,0.885424,0.335916,0.961054,0.992044,0.302403,0.72854
0.287819,0.788479,0.959618,0.664434,0.464227,0.533731,0.584539
0.35667,0.207631,0.903549,0.360235,0.920834,0.359108,0.043288
0.86694,0.745848,0.755413,0.620629,0.016184,0.823844,0.715122
0.044573,0.398975,0.788473,0.002507,0.7824,0.163366,0.538666
